Category,Keyword,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks,Lemmatized_Tweets,Clean_Tweets,Cleaned_Tweet_Emojified,Label
TopPost,#paris2024,08-08-2024,"BREAKING NEWS Neeraj Chopra's mother says, ""I am happy with Silver medal, the one who has won the Gold, Nadeem Arshad is also like my child"" This will give burnol moment to sanghis and BJP IT Cell #Paris2024 #NeerajChopra",726,4500,104000,breaking news neeraj chopras mother say happy silver medal gold nadeem arshad also like child give burnol moment sanghis bjp cell paris2024 neerajchopra,"['breaking', 'news', 'neeraj', 'chopras', 'mother', 'say', 'happy', 'silver', 'medal', 'gold', 'nadeem', 'arshad', 'also', 'like', 'child', 'give', 'burnol', 'moment', 'sanghis', 'bjp', 'cell', 'paris2024', 'neerajchopra']",breaking news neeraj chopras mother say happy silver 🏅 🥇 nadeem arshad also like child give burnol moment sanghis bjp cell paris2024 neerajchopra,non-hate
TopPost,#paris2024,07-08-2024,A symbol of resistance spreads throughout the Olympics! #Paris2024 Women Are Real  #XX,1200,5000,608000,symbol resistance spread olympics paris2024 woman real xx,"['symbol', 'resistance', 'spread', 'olympics', 'paris2024', 'woman', 'real', 'xx']",symbol resistance spread olympics paris2024 woman real xx,non-hate
TopPost,#parisolympics,08-08-2024,"Me got to eat a cookie with commentary from da great @RowdyGaines, me feel like a real Olympian now! #ParisOlympics",297,2800,81000,got eat cookie commentary da great rowdygaines feel real olympian parisolympics,"['got', 'eat', 'cookie', 'commentary', 'da', 'great', 'rowdygaines', 'feel', 'real', 'olympian', 'parisolympics']",got eat cookie commentary da great rowdygaines feel real olympian parisolympics,non-hate
TopPost,#paris2024,08-08-2024,Sydney McLaughlin-Levrone is just on another level That's what a 50.37 400m hurdles world record looks like #Paris2024 #OlympicGames,1000,4500,295000,sydney mclaughlinlevrone level thats hurdle world record look paris2024 olympicgames,"['sydney', 'mclaughlinlevrone', 'level', 'thats', 'hurdle', 'world', 'record', 'look', 'paris2024', 'olympicgames']",sydney mclaughlinlevrone level thats hurdle 🌎 📈 look paris2024 olympicgames,non-hate
TopPost,#paris2024,08-08-2024,"Letsile Tebogo, he did it for his mom, for his family, for Botswana and for all Africa   #Paris2024 #CloserToYourChampions",759,3400,104000,letsile tebogo mom family botswana africa paris2024 closertoyourchampions,"['letsile', 'tebogo', 'mom', 'family', 'botswana', 'africa', 'paris2024', 'closertoyourchampions']",letsile tebogo mom family botswana africa paris2024 closertoyourchampions,hate
TopPost,#olympics2024,09-08-2024,Haye Haye Mazay Mazay Padosio kaya howa yeh?#ArshadNadeem #JavelinThrow #NeerajChopra #Olympics2024 #Paris2024,0,0,95,haye haye mazay mazay padosio kaya howa yeharshadnadeem javelinthrow neerajchopra olympics2024 paris2024,"['haye', 'haye', 'mazay', 'mazay', 'padosio', 'kaya', 'howa', 'yeharshadnadeem', 'javelinthrow', 'neerajchopra', 'olympics2024', 'paris2024']",haye haye mazay mazay padosio kaya howa yeharshadnadeem javelinthrow neerajchopra olympics2024 paris2024,non-hate
TopPost,#parisolympics,08-08-2024,TARA IS GOLDEN! Tara Davis-Woodhall is an Olympic champion in the long jump with a 7.10m leap! #ParisOlympics,355,3300,39000,tara golden tara daviswoodhall olympic champion long jump leap parisolympics,"['tara', 'golden', 'tara', 'daviswoodhall', 'olympic', 'champion', 'long', 'jump', 'leap', 'parisolympics']",tara golden tara daviswoodhall olympic 👑 long jump leap parisolympics,non-hate
TopPost,#parisolympics,01-08-2024,No fancy lenses. No headphones. Just vibes.Turkish shooter Yusuf Dikec was cool as a cucumber en route to silver in the 10m Air Pistol Mixed Team.  #ParisOlympics,263,2100,294000,fancy lens headphone vibesturkish shooter yusuf dikec cool cucumber route silver air pistol mixed team parisolympics,"['fancy', 'lens', 'headphone', 'vibesturkish', 'shooter', 'yusuf', 'dikec', 'cool', 'cucumber', 'route', 'silver', 'air', 'pistol', 'mixed', 'team', 'parisolympics']",fancy lens headphone vibesturkish shooter yusuf dikec cool cucumber route silver air pistol mixed 👥 parisolympics,non-hate
TopPost,#olympics2024,08-08-2024,Petition to have the Weak Bladder Marathon at the next Olympics.#MontyPython #Olympics2024 #Comedy #Sketch,206,961,41000,petition weak bladder marathon next olympicsmontypython olympics2024 comedy sketch,"['petition', 'weak', 'bladder', 'marathon', 'next', 'olympicsmontypython', 'olympics2024', 'comedy', 'sketch']",petition weak bladder marathon next olympicsmontypython olympics2024 comedy sketch,hate
TopPost,#paris2024,08-08-2024,What if a relay baton was...?4x100m heats coming up this morning #Paris2024 #Olympics,413,1800,211000,relay baton was4x100m heat coming morning paris2024 olympics,"['relay', 'baton', 'was4x100m', 'heat', 'coming', 'morning', 'paris2024', 'olympics']",relay baton was4x100m heat coming morning paris2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,An Olympic record and Pakistan's first-ever athletic gold Arshad Nadeem has made history! #BBCOlympics #Olympics #Paris2024,3100,13000,373000,olympic record pakistan firstever athletic gold arshad nadeem made history bbcolympics olympics paris2024,"['olympic', 'record', 'pakistan', 'firstever', 'athletic', 'gold', 'arshad', 'nadeem', 'made', 'history', 'bbcolympics', 'olympics', 'paris2024']",olympic 📈 pakistan firstever athletic 🥇 arshad nadeem made history bbcolympics olympics paris2024,non-hate
TopPost,#parisolympics,07-08-2024,STOP what youÃ¢Â€Â™re doing and watching this INSANE comeback by Quincy Hall to win GOLD!  #ParisOlympics NBC & Peacock,672,5100,285000,stop youre watching insane comeback quincy hall win gold parisolympics nbc peacock,"['stop', 'youre', 'watching', 'insane', 'comeback', 'quincy', 'hall', 'win', 'gold', 'parisolympics', 'nbc', 'peacock']",stop youre watching insane comeback quincy hall 🏆 🥇 parisolympics nbc peacock,non-hate
TopPost,#parisolympics,08-08-2024,THAT GOLD MEDAL GAME FEELING.  #ParisOlympics,1200,8900,3700000,gold medal game feeling parisolympics,"['gold', 'medal', 'game', 'feeling', 'parisolympics']",🥇 🏅 🎮 feeling parisolympics,non-hate
TopPost,#parisolympics,30-07-2024,A FINISH YOU HAVE TO SEE TO BELIEVE! ALEX SEDRICK LEADS TEAM USA TO THE FIRST-EVER OLYMPIC RUGBY SEVENS MEDAL FOR THE UNITED STATES ON THE FINAL PLAY OF THE GAME!  #ParisOlympics,12000,81000,4700000,finish see believe sedrick lead team usa firstever olympic rugby medal united state final play game parisolympics,"['finish', 'see', 'believe', 'sedrick', 'lead', 'team', 'usa', 'firstever', 'olympic', 'rugby', 'medal', 'united', 'state', 'final', 'play', 'game', 'parisolympics']",finish see believe sedrick lead 👥 usa firstever olympic rugby 🏅 united state final play 🎮 parisolympics,non-hate
TopPost,#olympics2024,08-08-2024,Well done TebogoÃ¢Â€Â¦ what a race  #Olympics2024,0,2,77,well done tebogo race olympics2024,"['well', 'done', 'tebogo', 'race', 'olympics2024']",well done tebogo race olympics2024,non-hate
TopPost,#olympics2024,08-08-2024,Finally wait is over  Congratulations  @ArshadNadeemPak #OlympicGames #Olympics  #GOLD #Olympics2024,0,1,19,finally wait congratulation arshadnadeempak olympicgames olympics gold olympics2024,"['finally', 'wait', 'congratulation', 'arshadnadeempak', 'olympicgames', 'olympics', 'gold', 'olympics2024']",finally wait congratulation arshadnadeempak olympicgames olympics 🥇 olympics2024,non-hate
TopPost,#parisolympics,08-08-2024,Sydney McLaughlin had the race of her life.   #ParisOlympics,62,877,40000,sydney mclaughlin race life parisolympics,"['sydney', 'mclaughlin', 'race', 'life', 'parisolympics']",sydney mclaughlin race life parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,GOLD FOR GRANT @Flaamingoo_ is an Olympic champion in the 110m hurdles!#ParisOlympics,2100,14000,255000,gold grant flaamingoo olympic champion hurdlesparisolympics,"['gold', 'grant', 'flaamingoo', 'olympic', 'champion', 'hurdlesparisolympics']",🥇 grant flaamingoo olympic 👑 hurdlesparisolympics,non-hate
TopPost,#olympics2024,07-08-2024,#Olympics2024 #OlympicGames #Paris2024,0,0,503,olympics2024 olympicgames paris2024,"['olympics2024', 'olympicgames', 'paris2024']",olympics2024 olympicgames paris2024,non-hate
TopPost,#olympics2024,08-08-2024,Karachiites cheering for Arshad Nadeem after his all time massive and Olympics' record throw at Paris Olympics 2024 for gold medal.#ArshadNadeem #olympics2024 #Karachi,4,12,710,karachiites cheering arshad nadeem time massive olympics record throw olympics gold medalarshadnadeem olympics2024 karachi,"['karachiites', 'cheering', 'arshad', 'nadeem', 'time', 'massive', 'olympics', 'record', 'throw', 'olympics', 'gold', 'medalarshadnadeem', 'olympics2024', 'karachi']",karachiites cheering arshad nadeem time massive olympics 📈 throw olympics 🥇 medalarshadnadeem olympics2024 karachi,non-hate
TopPost,#olympics2024,07-08-2024,No one told me Steve was an Olympic wrestler... #olympics2024 #wrestling #comedyreels #olympicwrestling #beatdown  #standupcomedy,124,818,75000,told steve olympic wrestler wrestling comedyreels olympicwrestling beatdown standupcomedy,"['told', 'steve', 'olympic', 'wrestler', 'wrestling', 'comedyreels', 'olympicwrestling', 'beatdown', 'standupcomedy']",told steve olympic wrestler wrestling comedyreels olympicwrestling beatdown standupcomedy,non-hate
TopPost,#parisolympics,08-08-2024,Sydney McLaughlin had the race of her life.   #ParisOlympics,62,879,40000,sydney mclaughlin race life parisolympics,"['sydney', 'mclaughlin', 'race', 'life', 'parisolympics']",sydney mclaughlin race life parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,"Delighted to meet @realmanubhaker, nation's extraordinary shooter, who etched her name in history with  Bronze medals at the #ParisOlympics. Her outstanding accomplishments have filled the  with pride. Here's to her continued success and many more remarkable achievementsÃ‚Â in",720,10000,113000,delighted meet realmanubhaker nation extraordinary shooter etched name history bronze medal parisolympics outstanding accomplishment filled pride here continued success many remarkable achievementsin,"['delighted', 'meet', 'realmanubhaker', 'nation', 'extraordinary', 'shooter', 'etched', 'name', 'history', 'bronze', 'medal', 'parisolympics', 'outstanding', 'accomplishment', 'filled', 'pride', 'here', 'continued', 'success', 'many', 'remarkable', 'achievementsin']",delighted meet realmanubhaker nation extraordinary shooter etched name history bronze 🏅 parisolympics outstanding accomplishment filled pride here continued success many remarkable achievementsin,non-hate
TopPost,#parisolympics,25-07-2024,"Simone Biles, cleared for takeoff.  #ParisOlympics",2400,19000,967000,simone bile cleared parisolympics,"['simone', 'bile', 'cleared', 'parisolympics']",simone bile cleared parisolympics,non-hate
TopPost,#olympics2024,08-08-2024,This was insane!! #Olympics2024,0,1,139,insane olympics2024,"['insane', 'olympics2024']",insane olympics2024,non-hate
TopPost,#parisolympics,29-07-2024,STEPHEN. NEDOROSCIK.The routine that clinched @USAGym's first Olympic medal in the men's team final since 2008 : @NBCOlympics & @peacock#ParisOlympics,3200,29000,3600000,stephen routine clinched usagyms first olympic medal men team final nbcolympics peacockparisolympics,"['stephen', 'routine', 'clinched', 'usagyms', 'first', 'olympic', 'medal', 'men', 'team', 'final', 'nbcolympics', 'peacockparisolympics']",stephen routine clinched usagyms first olympic 🏅 men 👥 final nbcolympics peacockparisolympics,non-hate
TopPost,#parisolympics,08-08-2024,Letsile Tebogo pulls a STUNNING upset to win the menÃ¢Â€Â™s 200m gold medal! #ParisOlympics,63,275,42000,letsile tebogo pull stunning upset win men gold medal parisolympics,"['letsile', 'tebogo', 'pull', 'stunning', 'upset', 'win', 'men', 'gold', 'medal', 'parisolympics']",letsile tebogo pull stunning upset 🏆 men 🥇 🏅 parisolympics,non-hate
TopPost,#paris2024,08-08-2024,#OLYMPICRECORD FOR RIZKI JUNIANSYAH! @iwfnet | #Weightlifting | #Paris2024 | #OMEGA | #OMEGAOfficialTimekeeper,9900,15000,416000,olympicrecord rizki juniansyah iwfnet weightlifting paris2024 omega omegaofficialtimekeeper,"['olympicrecord', 'rizki', 'juniansyah', 'iwfnet', 'weightlifting', 'paris2024', 'omega', 'omegaofficialtimekeeper']",olympicrecord rizki juniansyah iwfnet weightlifting paris2024 omega omegaofficialtimekeeper,non-hate
TopPost,#paris2024,08-08-2024,Men's javelin throw final was BIG  92.97m OR Arshad Nadeem   89.45m @Neeraj_chopra1   88.54m Anderson Peters  #Paris2024 #Olympics,2200,12000,245000,men javelin throw final big arshad nadeem neerajchopra1 anderson peter paris2024 olympics,"['men', 'javelin', 'throw', 'final', 'big', 'arshad', 'nadeem', 'neerajchopra1', 'anderson', 'peter', 'paris2024', 'olympics']",men javelin throw final big arshad nadeem neerajchopra1 anderson peter paris2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,Olympic Legends. #USABMNT #Paris2024 #Basketball,7800,54000,3800000,olympic legend usabmnt paris2024 basketball,"['olympic', 'legend', 'usabmnt', 'paris2024', 'basketball']",olympic legend usabmnt paris2024 basketball,non-hate
TopPost,#paris2024,08-08-2024,"Letsile Tebogo was asked after winning the men's 200m final if he aspires to world records and being the face of track and field.Here was his answer:""I can't be the face of athletics because I'm not an arrogant or a loud person like Noah (Lyles).""#Paris2024",2100,16000,2500000,letsile tebogo asked winning men final aspires world record face track fieldhere answeri cant face athletics im arrogant loud person noah lylesparis2024,"['letsile', 'tebogo', 'asked', 'winning', 'men', 'final', 'aspires', 'world', 'record', 'face', 'track', 'fieldhere', 'answeri', 'cant', 'face', 'athletics', 'im', 'arrogant', 'loud', 'person', 'noah', 'lylesparis2024']",letsile tebogo asked winning men final aspires 🌎 📈 face track fieldhere answeri cant face athletics im arrogant loud person noah lylesparis2024,non-hate
TopPost,#paris2024,08-08-2024,LETSILE TEBOGO IS THE OLYMPIC 200M CHAMP 's Letsile Tebogo powers to the gold with a 19.46 AREA RECORD #Paris2024 #Olympics,13000,39000,1700000,letsile tebogo olympic champ letsile tebogo power gold area record paris2024 olympics,"['letsile', 'tebogo', 'olympic', 'champ', 'letsile', 'tebogo', 'power', 'gold', 'area', 'record', 'paris2024', 'olympics']",letsile tebogo olympic champ letsile tebogo power 🥇 area 📈 paris2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,#OLYMPICRECORD FOR RIZKI JUNIANSYAH! @iwfnet | #Weightlifting | #Paris2024 | #OMEGA | #OMEGAOfficialTimekeeper,9900,15000,417000,olympicrecord rizki juniansyah iwfnet weightlifting paris2024 omega omegaofficialtimekeeper,"['olympicrecord', 'rizki', 'juniansyah', 'iwfnet', 'weightlifting', 'paris2024', 'omega', 'omegaofficialtimekeeper']",olympicrecord rizki juniansyah iwfnet weightlifting paris2024 omega omegaofficialtimekeeper,non-hate
TopPost,#paris2024,08-08-2024,Men's javelin throw final was BIG  92.97m OR Arshad Nadeem   89.45m @Neeraj_chopra1   88.54m Anderson Peters  #Paris2024 #Olympics,2200,12000,246000,men javelin throw final big arshad nadeem neerajchopra1 anderson peter paris2024 olympics,"['men', 'javelin', 'throw', 'final', 'big', 'arshad', 'nadeem', 'neerajchopra1', 'anderson', 'peter', 'paris2024', 'olympics']",men javelin throw final big arshad nadeem neerajchopra1 anderson peter paris2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,The pakistani Arshad Nadeem shatters the Olympic javelin record with a throw of 92.97m on his second attempt .#Paris2024 Getty Images/Julian Finney,6900,23000,475000,pakistani arshad nadeem shatters olympic javelin record throw second attempt paris2024 getty imagesjulian finney,"['pakistani', 'arshad', 'nadeem', 'shatters', 'olympic', 'javelin', 'record', 'throw', 'second', 'attempt', 'paris2024', 'getty', 'imagesjulian', 'finney']",pakistani arshad nadeem shatters olympic javelin 📈 throw second attempt paris2024 getty imagesjulian finney,non-hate
TopPost,#paris2024,08-08-2024,We don't play for Bronze. #USABMNT #Paris2024 #Basketball,5000,38000,3400000,dont play bronze usabmnt paris2024 basketball,"['dont', 'play', 'bronze', 'usabmnt', 'paris2024', 'basketball']",dont play bronze usabmnt paris2024 basketball,non-hate
TopPost,#olympics2024,08-08-2024,"Believe it, Nadeem. You just became Pakistan's first ever athletics Olympic champion.",18000,84000,3200000,believe nadeem became pakistan first ever athletics olympic champion,"['believe', 'nadeem', 'became', 'pakistan', 'first', 'ever', 'athletics', 'olympic', 'champion']",believe nadeem became pakistan first ever athletics olympic 👑,non-hate
TopPost,#olympics2024,08-08-2024,He Said #Olympics2024,966,1800,90000,said olympics2024,"['said', 'olympics2024']",said olympics2024,non-hate
TopPost,#paris2024,08-08-2024,A night we'll never forget. @KDTrey5 on the comeback win over  Serbia #USABMNT #Paris2024 #Basketball,3800,24000,1500000,night well never forget kdtrey5 comeback win serbia usabmnt paris2024 basketball,"['night', 'well', 'never', 'forget', 'kdtrey5', 'comeback', 'win', 'serbia', 'usabmnt', 'paris2024', 'basketball']",night well never forget kdtrey5 comeback 🏆 serbia usabmnt paris2024 basketball,non-hate
